Generation,Normal Average,Memetic Average
0,33.475,35
1,33.875,35
2,33.875,35
3,33.925,35
4,33.925,35
5,33.975,35
6,33.975,35
7,33.975,35
8,33.975,35
9,33.975,35
10,33.975,35
11,33.975,35
12,34.025,35
13,34.025,35
14,34.025,35
15,34.025,35
16,34.025,35
17,34.025,35
18,34.025,35
19,34.025,35
20,34.025,35
21,34.025,35
22,34.025,35
23,34.025,35
24,34.025,35
25,34.075,35
26,34.075,35
27,34.075,35
28,34.075,35
29,34.075,35
30,34.075,35
31,34.075,35
32,34.075,35
33,34.075,35
34,34.2,35
35,34.2,35
36,34.2,35
37,34.2,35
38,34.2,35
39,34.2,35
40,34.2,35
41,34.2,35
42,34.2,35
43,34.2,35
44,34.2,35
45,34.2,35
46,34.2,35
47,34.2,35
48,34.375,35
49,34.375,35
50,34.425,35
51,34.425,35
52,34.425,35
53,34.425,35
54,34.425,35
55,34.425,35
56,34.425,35
57,34.425,35
58,34.425,35
59,34.425,35
60,34.425,35
61,34.425,35
62,34.6,35
63,34.6,35
64,34.6,35
65,34.6,35
66,34.6,35
67,34.6,35
68,34.6,35
69,34.6,35
70,34.6,35
71,34.6,35
72,34.6,35
73,34.6,35
74,34.6,35
75,34.6,35
76,34.6,35
77,34.6,35
78,34.6,35
79,34.6,35
80,34.6,35
81,34.6,35
82,34.6,35
83,34.6,35
84,34.6,35
85,34.6,35
86,34.6,35
87,34.6,35
88,34.6,35
89,34.6,35
90,34.6,35
91,34.6,35
92,34.6,35
93,34.6,35
94,34.6,35
95,34.6,35
96,34.6,35
97,34.6,35
98,34.6,35
99,34.6,35
100,34.6,35
101,34.6,35
102,34.6,35
103,34.6,35
104,34.6,35
105,34.6,35
106,34.6,35
107,34.6,35
108,34.6,35
109,34.6,35
110,34.6,35
111,34.6,35
112,34.6,35
113,34.6,35
114,34.6,35
115,34.6,35
116,34.6,35
117,34.6,35
118,34.6,35
119,34.6,35
120,34.6,35
121,34.6,35
122,34.6,35
123,34.6,35
124,34.6,35
125,34.6,35
126,34.6,35
127,34.6,35
128,34.6,35
129,34.6,35
130,34.6,35
131,34.6,35
132,34.6,35
133,34.6,35
134,34.6,35
135,34.6,35
136,34.6,35
137,34.6,35
138,34.6,35
139,34.6,35
140,34.6,35
141,34.6,35
142,34.6,35
143,34.6,35
144,34.6,35
145,34.6,35
146,34.6,35
147,34.6,35
148,34.6,35
149,34.6,35
150,34.6,35
151,34.6,35
152,34.6,35
153,34.6,35
154,34.6,35
155,34.6,35
156,34.6,35
157,34.6,35
158,34.6,35
159,34.6,35
160,34.6,35
161,34.6,35
162,34.6,35
163,34.6,35
164,34.6,35
165,34.6,35
166,34.6,35
167,34.6,35
168,34.6,35
169,34.6,35
170,34.6,35
171,34.6,35
172,34.6,35
173,34.6,35
174,34.6,35
175,34.6,35
176,34.6,35
177,34.6,35
178,34.6,35
179,34.6,35
180,34.6,35
181,34.6,35
182,34.6,35
183,34.6,35
184,34.6,35
185,34.6,35
186,34.6,35
187,34.6,35
188,34.6,35
189,34.6,35
190,34.6,35
191,34.6,35
192,34.6,35
193,34.6,35
194,34.6,35
195,34.6,35
196,34.6,35
197,34.6,35
198,34.6,35
199,34.6,35
200,34.6,35
201,34.6,35
202,34.6,35
203,34.6,35
204,34.6,35
205,34.6,35
206,34.6,35
207,34.6,35
208,34.6,35
209,34.6,35
210,34.6,35
211,34.6,35
212,34.6,35
213,34.6,35
214,34.6,35
215,34.6,35
216,34.6,35
217,34.6,35
218,34.6,35
219,34.6,35
220,34.6,35
221,34.6,35
222,34.6,35
223,34.6,35
224,34.6,35
225,34.6,35
226,34.6,35
227,34.6,35
228,34.6,35
229,34.6,35
230,34.6,35
231,34.6,35
232,34.6,35
233,34.6,35
234,34.6,35
235,34.6,35
236,34.6,35
237,34.6,35
238,34.6,35
239,34.6,35
240,34.6,35
241,34.6,35
242,34.6,35
243,34.6,35
244,34.6,35
245,34.6,35
246,34.6,35
247,34.6,35
248,34.6,35
249,34.725,35
250,34.725,35
251,34.725,35
252,34.775,35
253,34.775,35
254,34.775,35
255,34.775,35
256,34.775,35
257,34.775,35
258,34.775,35
259,34.775,35
260,34.775,35
261,34.775,35
262,34.775,35
263,34.775,35
264,34.775,35
265,34.775,35
266,34.775,35
267,34.775,35
268,34.775,35
269,34.775,35
270,34.775,35
271,34.825,35
272,34.825,35
273,34.825,35
274,34.825,35
275,34.825,35
276,34.825,35
277,34.825,35
278,34.825,35
279,34.825,35
280,34.825,35
281,34.825,35
282,34.825,35
283,34.825,35
284,34.825,35
285,34.825,35
286,34.825,35
287,34.825,35
288,34.825,35
289,34.825,35
290,34.825,35
291,34.825,35
292,34.825,35
293,34.825,35
294,34.825,35
295,34.825,35
296,34.825,35
297,34.825,35
298,34.825,35
299,34.825,35
300,34.825,35
301,34.825,35
302,34.825,35
303,34.825,35
304,34.825,35
305,34.825,35
306,34.825,35
307,34.825,35
308,34.825,35
309,34.825,35
310,34.825,35
311,34.825,35
312,34.825,35
313,34.825,35
314,34.825,35
315,34.825,35
316,34.825,35
317,34.825,35
318,34.825,35
319,34.825,35
320,34.825,35
321,34.825,35
322,34.825,35
323,34.825,35
324,34.825,35
325,34.825,35
326,34.825,35
327,34.825,35
328,34.825,35
329,34.825,35
330,34.825,35
331,34.825,35
332,34.825,35
333,34.825,35
334,34.825,35
335,34.825,35
336,34.825,35
337,34.825,35
338,34.825,35
339,34.825,35
340,34.825,35
341,34.825,35
342,34.825,35
343,34.825,35
344,34.825,35
345,34.825,35
346,34.825,35
347,34.825,35
348,34.825,35
349,34.825,35
350,34.825,35
351,34.825,35
352,34.825,35
353,34.825,35
354,34.825,35
355,34.825,35
356,34.825,35
357,34.825,35
358,34.825,35
359,34.825,35
360,34.825,35
361,34.825,35
362,34.825,35
363,34.825,35
364,34.825,35
365,34.825,35
366,34.825,35
367,34.825,35
368,34.825,35
369,34.825,35
370,34.825,35
371,34.825,35
372,34.825,35
373,34.825,35
374,34.825,35
375,34.825,35
376,34.825,35
377,34.825,35
378,34.825,35
379,34.825,35
380,34.825,35
381,34.825,35
382,34.825,35
383,34.825,35
384,34.825,35
385,34.825,35
386,34.825,35
387,34.825,35
388,34.825,35
389,34.825,35
390,34.825,35
391,34.825,35
392,34.825,35
393,34.825,35
394,34.825,35
395,34.825,35
396,34.825,35
397,34.825,35
398,34.825,35
399,34.825,35
400,34.825,35
401,34.825,35
402,34.825,35
403,34.825,35
404,34.825,35
405,34.825,35
406,34.825,35
407,34.825,35
408,34.825,35
409,34.825,35
410,34.825,35
411,34.825,35
412,34.825,35
413,34.825,35
414,34.825,35
415,34.825,35
416,34.825,35
417,34.825,35
418,34.825,35
419,34.825,35
420,34.825,35
421,34.825,35
422,34.825,35
423,34.825,35
424,34.825,35
425,34.825,35
426,34.825,35
427,34.825,35
428,34.825,35
429,34.825,35
430,34.825,35
431,34.825,35
432,34.825,35
433,34.825,35
434,34.825,35
435,34.825,35
436,34.825,35
437,34.825,35
438,34.825,35
439,34.95,35
440,34.95,35
441,34.95,35
442,34.95,35
443,34.95,35
444,34.95,35
445,34.95,35
446,34.95,35
447,34.95,35
448,34.95,35
449,34.95,35
450,34.95,35
451,34.95,35
452,34.95,35
453,34.95,35
454,35,35
455,35,35
456,35,35
457,35,35
458,35,35
459,35,35
460,35,35
461,35,35
462,35,35
463,35,35
464,35,35
465,35,35
466,35,35
467,35,35
468,35,35
469,35,35
470,35,35
471,35,35
472,35,35
473,35,35
474,35,35
475,35,35
476,35,35
477,35,35
478,35,35
479,35,35
480,35,35
481,35,35
482,35,35
483,35,35
484,35,35
485,35,35
486,35,35
487,35,35
488,35,35
489,35,35
490,35,35
491,35,35
492,35,35
493,35,35
494,35,35
495,35,35
496,35,35
497,35,35
498,35,35
499,35,35
